,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
849,2493,"The Boeing Company/STARS for a Better Tomorrow, Inc/Vocademy: The Maker Space/Gethsemane Lutheran Church/UTC Space Systems/BAE Systems&La Sierra High",Robokong,Riverside,California,USA,2008,,,La Sierra High,,CMPTX
850,2495,Bloomberg/DigiFab Systems/Hamilton Township Board of Education&Hamilton West  Watson,Hive Mind,Hamilton,New Jersey,USA,2008,,FMA,Hamilton West  Watson,,CMPMI
851,2496,"JPL/Walt Disney Imagineering/Boeing/Northrop/Grumman/Beckman Coulter Foundation/Psomas/Beckman Robotics Organization, Inc. &Arnold O. Beckman High",Tru Blu Patriots,Irvine,California,USA,2008,,,Arnold O. Beckman High,,CMPTX
852,2498,Medtronic Inc. & The Blake School,BearBotics,Minneapolis,Minnesota,USA,2008,,,The Blake School,,CMPMI
853,2499,Medtronic/Hardee's & Hibbing High,Industrial Revolution,Hibbing,Minnesota,USA,2008,,,Hibbing High,,CMPMI
854,2500,Coloplast/Boston Scientific/General Mills/The Bakken Museum/Medtronic/Ajax Metal Forming Solutions/Seagate/St. Thomas University/NASA/Carlson Advisors LLP/Siwek Lumber/Big Bob's Flooring Outlet/Install This Sign and Awning Co./Shingle Creek Neighborhood Association/Minneapolis Public Schools Career and Technical Education/Girl Scouts of Minnesota and Wisconsin River Valleys/Dunwoody College of Technology/Patrick Henry High School Booster Club/GOFIRST/Patrick Henry High School Foundation&Henry Senior High,Herobotics,Minneapolis,Minnesota,USA,2008,,,Henry Senior High,,CMPMI
855,2501,3M/Tolerance Tool/Boston Scientific/City of Maplewood&North Senior High&North Senior High,Bionic Polars,North St. Paul,Minnesota,USA,2008,,,North Senior High & North Senior High,,CMPMI
856,2502,Continental Engineering &  Manufacturing (CEM)/MTS Systems Corporation/Eaton/Schmitt Automotive/Beckman Coulter Foundation&Eden Prairie Senior High,Talon Robotics,Eden Prairie,Minnesota,USA,2008,,,Eden Prairie Senior High,,CMPMI
857,2503,3M/Maxbotix/Precision Tool Technologies Inc./Central Lakes College/Brainerd Lakes Area Businesses & Brainerd Senior High,Warrior Robotics,Brainerd,Minnesota,USA,2008,,,Brainerd Senior High,,CMPMI
858,2504,National Defense Education Program(NDEP) / Pearl Harbor Naval Shipyard / Monsanto / BAE SYSTEMS / Industrial Electronics / KenKay Machine Co. / Farrington Alumni and Community Foundation / McDonalds of Hawaii / Friends of Hawaii Robotics & Governor Wallace Rider Farrington High School,The Governors,Honolulu,Hawaii,USA,2008,,,Governor Wallace Rider Farrington High School,,CMPTX
859,2506,Ladish Co. Foundation/Rockwell Automation/GE Volunteers of GE Healthcare/Dematic&Franklin High,Saber Robotics,Franklin,Wisconsin,USA,2008,,,Franklin High,,CMPMI
860,2508,3M/Anderson Windows/Delta Modtech/Automation Inc.&Stillwater Area High School,Armada,Stillwater,Minnesota,USA,2008,,,Stillwater Area High School,,CMPMI
861,2509,3M&Hutchinson Senior High,Tigerbots,Hutchinson ,Minnesota,USA,2008,,,Hutchinson Senior High,,CMPMI
862,2511,St. Jude Medical/EAC Product Development Solutions/PTC & Lakeville South High,Cougars,Lakeville,Minnesota,USA,2008,,,Lakeville South High,,CMPMI
863,2512,Tricel Honeycomb/Lake Superior Consulting/Saturn Systems/Minnesota Power/F.I.Salter/National Bank of Commerce/AAR Aircraft Services Duluth/Kiwanis of Friendly Duluth/Krech Ojard & Associates Inc./ISD 709/Woodland Family Dental&East Senior High,Duluth East Daredevils,Duluth,Minnesota,USA,2008,,,East Senior High,,CMPMI
864,2513,Graco & Edison Senior High,T.E.R.T.O.L.A.,Minneapolis,Minnesota,USA,2008,,,Edison Senior High,,CMPMI
865,2515,Monsanto/BH Electronics/Nextera Energy/Action Trackchair/Bend-Rite/US Bank Corp&Marshall High School,Mr. E,Marshall,Minnesota,USA,2008,,,Marshall High School,,CMPMI
866,2518,Abbott&Simley Senior High,Spartan Robotics,Inver Grove Heights,Minnesota,USA,2008,,,Simley Senior High,,CMPMI
867,2521,John Deere/Boeing/Oregon Department of Education/XS Media/K Ridley Technology/Autodesk/BPA/First Tech/MulitCraft Plastics/Mozilla Foundation/Harmonic Labs/Concentric Sky/Skyward/Palo Alto Software&South Eugene High School,SERT,Eugene,Oregon,USA,2008,,PNW,South Eugene High School,,CMPTX
868,2522,Microsoft/OSPI/Google/The Boeing Company/SPEEA/Exotic Tool Welding Inc./Qualitel/Honeycutt Manufacturing&Lynnwood High School,Royal Robotics,Bothell,Washington,USA,2008,,PNW,Lynnwood High School,,CMPTX
869,2523,Weidmann/Consolidated Communications/New England Wire Technologies/NSA Industries&St Johnsbury Academy,Tech Storm,Saint Johnsbury,Vermont,USA,2008,,NE,St Johnsbury Academy,,CMPMI
870,2525,Medtronic & Robbinsdale Armstrong Senior High,The pHalcons,Plymouth,Minnesota,USA,2008,,,Robbinsdale Armstrong Senior High,,CMPMI
871,2526,"Boston Scientific/TURCK Inc./Premier Banks/Hitesman & Wold PA/Maple Grove Lions Club/Tennant/UAS Labs/Banner Engineering/National Engineering Resources/RJM Construction/Medtronic/International Computer Appliances/Industrial Tool, Inc./N.A.S.A./Lockheed Martin/Development Resource Group&Maple Grove Senior High&Family/Community",Crimson Robotics,Osseo,Minnesota,USA,2008,,,Family/Community & Maple Grove Senior High,,CMPMI
872,2529,Ecolab & Open World Learning Secondary & Humboldt Secondary School,The WHO,Saint Paul,Minnesota,USA,2008,,,Open World Learning Secondary & Humboldt Secondary School,,CMPMI
873,2530,"Rochester Public Schools/McNelius Truck & Manufacturing, Inc./IBM/Medtronic Inc.&Mayo Senior High&Century Senior High&John Marshall Senior High",Inconceivable,Rochester,Minnesota,USA,2008,,,Mayo Senior High & Century Senior High & John Marshall Senior High,,CMPMI
874,2531,Mark and Teresa Fleishhakker Foundation/Emerson Process Management & Chaska High School,RoboHawks,Chaska,Minnesota,USA,2008,,,Chaska High School,,CMPMI
875,2532,St Jude Medical & Forest Lake Senior High,FLASH Power,Forest Lake,Minnesota,USA,2008,,,Forest Lake Senior High,,CMPMI
876,2534,AXA Advisors LLC/Blue Lab Industries/Evermay Consulting/Advantage Lawn & Landscaping & Boys Latin School of Maryland,Lumberjack Robotics,Baltimore ,Maryland,USA,2008,,CHS,Boys Latin School of Maryland,,CMPMI
877,2537,Brendan Iribe/Leidos/Booz Allen & Hamilton /Double Tree USA /IBM/MSBR/PTR Group /SparkPost /W.R. Grace Foundation /Abitante Family/McAlduff Family &Atholton High,Space RAIDers,Columbia,Maryland,USA,2008,,CHS,Atholton High,,CMPMI
878,2538,Medtronic/Superior Industries/Environment Control Systems of Morris/American Legion/Morris Education Foundation&Morris Area Secondary,The Plaid Pillagers,Morris,Minnesota,USA,2008,,,Morris Area Secondary,,CMPMI
879,2539,TE Connectivity/Comcast NBCUniversal/Philadelphia Mixing Solutions/B. Moyer Radio&Palmyra Area Shs&Hershey Hs,Krypton Cougars,Palmyra,Pennsylvania,USA,2008,,FMA,Hershey Hs & Palmyra Area Shs,,CMPMI
880,2543,NAVAIR North Island/Qualcomm/Booz Allen Hamilton Inc./United Technologies Aerospace Systems/Nordson Asymtek/McCarthy Family Foundation/Eastlake Education Foundation/Scott Trial Lawyers/Southcoast Welding and Manufacturing/The Kinney Family&Eastlake High,TitanBot,Chula Vista,California,USA,2008,,,Eastlake High,,CMPTX
881,2544,GE & Harbor Creek Senior Hs,HCRC,Harborcreek,Pennsylvania,USA,2008,,,Harbor Creek Senior Hs,,CMPMI
882,2549,Best Buy INC - Head Quarters/Best Buy & Washburn Senior High,Millerbots,Minneapolis,Minnesota,USA,2008,,,Washburn Senior High,,CMPMI
883,2550,Boeing Company/LAM/Marathon Oil/Microsoft&Clackamas Academy of Industrial Sciences&Clackamas Web Academy&North Clackamas Christian School&Alliance Charter Academy,Skynet,Oregon City,Oregon,USA,2008,,PNW,North Clackamas Christian School & Clackamas Web Academy & Alliance Charter Academy & Clackamas Academy of Industrial Sciences,,CMPTX
884,2551,School Fuel/Brin Wojcicki/Deepflight/Hennessey Fund/Rotary of Novato (sunrise)/Rotary Club of Novato/Bay City Bike/Stem Marin/Sound Vision/Discovery/Flour Chylde Bakery/SAR/R & R Consultants/Blanchard Productions&San Marin High,Penguin Empire,Novato,California,USA,2008,,,San Marin High,,CMPTX
885,2554,Picatinny Arsenal/BAE Systems/Middlesex County College/Edison Public School District/Sekuler STEM Fund/The Shoppes at Colonial Village&J P Stevens High,The WarHawks,Edison,New Jersey,USA,2008,,FMA,J P Stevens High,,CMPMI
886,2556,Air Force Research Laboratory/AT&T/American Elite Molding/DoDSTEM/Ft Walton Machining&Niceville Senior High School,RadioActive Roaches,Niceville,Florida,USA,2008,,,Niceville Senior High School,,CMPTX
887,2557,"OSPI/Boeing/Tacoma School District/Microsoft/F5 Networks, Inc/Zumar Industries Incorporated/Intellectual Ventures/Elements of Education Partners/FIRST Washington/Multicare/Aluminumand Bronze Fabricators/Pierce Aluminum Company/First Tech Credit Union/Bamford Foundation/Marathon Oil/Northwest Pipe and Steel&Tacoma School of the Arts&Science and Math Institute&Industrial Design Engineering and Art High School",SOTAbots ,Tacoma,Washington,USA,2008,,PNW,Industrial Design Engineering and Art High School & Science and Math Institute & Tacoma School of the Arts,,CMPTX
888,2559,TE Connectivity/The Hershey Company/Janville Roofing and Siding&Dauphin County Technical School,Normality Zero,Harrisburg,Pennsylvania,USA,2008,,FMA,Dauphin County Technical School,,CMPMI
889,2560,Consolidated School District #4/Grandview Education Foundation/Honeywell/KC STEM Alliance/Henderson Engineering/Techni-Serve/SMG&Grandview Sr. High,RoboDog,Grandview,Missouri,USA,2008,,,Grandview Sr. High,,CMPTX
890,2574,Medtronic Foundation & St. Anthony Village Senior High,RoboHuskie,St. Anthony,Minnesota,USA,2008,,,St. Anthony Village Senior High,,CMPMI
892,2577,The Pingry School,Pingry Robotics,Basking Ridge,New Jersey,USA,2008,,FMA,The Pingry School,,CMPMI
893,2579,Apple/Unlimited Tomorrow/Pershing Square Foundation/SJ Hoerning Construction &Long Island City High School,LIC Robodogs,Astoria,New York,USA,2008,,,Long Island City High School,,CMPMI
894,2582,Lockheed Martin/Altice/Lufkin High School/Vallejo Lawn Service/Etech/LufTex Gears/Angelina Glass&Lufkin H S,PantherBots,Lufkin,Texas,USA,2008,,TX,Lufkin H S,,CMPTX
895,2583,3M/Texas Workforce Commission/IBM/Dell/Reddwerks&Westwood H S,RoboWarriors,Austin,Texas,USA,2008,,TX,Westwood H S,,CMPTX
896,2584,Raytheon/Stelray Plastic Products Inc&Viewpoint School&Family/Community,Flame of The West,Calabasas,California,USA,2008,,,Family/Community & Viewpoint School,,CMPTX
897,2585,Pentair/Texas Workforce Commission/ExxonMobil&Bellaire H S,Impact,Bellaire,Texas,USA,2008,,TX,Bellaire H S,,CMPTX
898,2586,GS Engineering/Williams Tooling and Manufacturing/Baraga Telephone/U.P.net/Koppers/FisherUnitech/Calumet High School/Calumet Electronics/Royale Manufacturing&Calumet High School,Copper Bots,Calumet,Michigan,USA,2008,,FIM,Calumet High School,,CMPMI
899,2587,DiscoBots.org/Bechtel/ExxonMobil/Shell/Boeing/Texas Workforce Commission/EPO Houston/ProNet Group/GE/Amtex Precision&Lamar H S&Carnegie Vanguard H S,DiscoBots,Houston,Texas,USA,2008,,TX,Lamar H S & Carnegie Vanguard H S,,CMPTX
900,2590,NAVAIR  /  DoDSTEM/Bristol Myers Squibb/CCL Label/Picatinny Arsenal/Lockheed Martin/New York Society of Cosmetic Chemists/Nordson/Robbinsville Education Association/Princeton Sports and Family Medicine/Investors Foundation/Robbinsville Education Foundation/DesignTree/RAS Process Equipment/Sharbell Development Corp/Skylink/Triangle Copy East Windsor/Computer Components Corp/Gilbane Inc./EAG Laboratories&Robbinsville High School,Nemesis,Robbinsville,New Jersey,USA,2008,,FMA,Robbinsville High School,,CMPMI
901,2591,Davis Aerospace Technical High School/Detroit Public Schools Community District/FCA Foundation/United States Air Force/Michigan Engineering Zone/Ford Motor Company&Davis Aerospace High School,RedTails,Detroit,Michigan,USA,2008,,FIM,Davis Aerospace High School,,CMPMI
902,2594,"Micron Technology Foundation, Inc./House of Design/EnviroTech/Advanced Communications/Powerhouse Electric&Nampa Senior High School&Skyview High School&Columbia High School",Naskcorpions,Nampa,Idaho,USA,2008,,,Columbia High School & Skyview High School & Nampa Senior High School,,CMPTX
903,2600,Picatinny Arsenal/BAE Systems/National Defense Education Program&Jefferson Twp H&Jefferson Twp H,Team Falcon,Oak Ridge,New Jersey,USA,2008,,FMA,Jefferson Twp H & Jefferson Twp H,,CMPMI
904,2601,"BAE Systems/Con Edison/Magellan Aerospace/Queens College, CUNY/THHA/The Mu Family/THHS  PTA/Titan Machine Corporation/Parkend Group/Grainger&Townsend Harris High School",Steel Hawks,Flushing,New York,USA,2008,,,Townsend Harris High School,,CMPMI
905,2603,&Highland High School,Steel Stingers,Medina,Ohio,USA,2008,,,Highland High School,,CMPMI
906,2604,Michigan Economic Development Corporation/FCA Foundation/St. Clair County Community Foundation/MI Department of Education/Four County Community Foundation/Cargill/Witco Inc./Plasko Technologies/Capac Community Schools/North Star Enterprises/The Antilla Family/H & H tools/L & L Products/Lakestone Bank/The OZ Group/Dr. John S. Demare D.O.&Capac High School,Metal and Soul,Capac,Michigan,USA,2008,,FIM,Capac High School,,CMPMI
907,2605,OPSI/Bellingham Public Schools Foundation/BP/Freeland Engineering/Google & Squalicum High School & Bellingham High School & Sehome High School,Seamonsters ,Bellingham,Washington,USA,2008,,PNW,Sehome High School & Bellingham High School & Squalicum High School,,CMPTX
908,2606,Medtronic/Optum/Thomson Reuters&Rosemount Senior High,Irish Robotics,Rosemount,Minnesota,USA,2008,,,Rosemount Senior High,,CMPMI
909,2607,"Lockheed Martin Corp/Signature Consulting Solutions/Bristol-	Myers Squibb Foundation	and Bowling for ALD/NIKII Beach Resorts (Jack&Lucia Penrod)		/Kohl's Department Store/Boscov's Department Stores/Atras, Cullen, Czerwonka, Finnegan, Galie, Meier, and Rossbach families/EHS Edge LLC/Chipotle Restaurants/Society of Women Engineers/Prieto Machine Co, Inc/Friends of Tom Murt/IBEW Local Union 98/PECO&Archbishop Wood High School",The Fighting RoboVikings,Warminster ,Pennsylvania,USA,2008,,FMA,Archbishop Wood High School,,CMPMI
911,2611,Jackson County Intermediate School District/Dart Foundation/ALRO Steel/Lomar Machine and Tool Company/ALRO Metals Plus/Exotic Automation and Supply/Poppe Family/JTV/State of Michigan/LeMatic/Miller Tool and Die/Jackson Area Career Center/DASI Solutions/Livonia Tool and Laser/Consumer's Energy&Jackson Area Career Center,Jacktown Vectors,Jackson,Michigan,USA,2008,,FIM,Jackson Area Career Center,,CMPMI
912,2612,General Motors Foundation/Wayne State C2 Pipeline/Michigan Department of Education/Dalton Industries/Genisys Credit Union&Waterford Mott High School,The Corsairs,Waterford,Michigan,USA,2008,,FIM,Waterford Mott High School,,CMPMI
913,2613,Bezos Foundation-Lucia Sevic/Texas Workforce Commission-Jess Jankowitsch/Navigator Oil Company-Jack Blake Jr.&Van Horn H S,Protobots,Van Horn,Texas,USA,2008,,TX,Van Horn H S,,CMPTX
914,2614,NASA Robotics Alliance/United Way/West Virginia University/Mon County Board of Education/WV Space Grant Consortium/EQT/Leidos&MARS&NASA,Mountaineer Area RoboticS (MARS),Morgantown,West Virginia,USA,2008,,,NASA & MARS,,CMPMI
915,2619,The Dow Chemical Company/Nexteer Automotive/Dow Corning Corporation/FIRST of the Great Lakes Bay Region/Midland Public Schools/Michigan Baseball Foundation/Midland Steel&H.H. Dow High School,The Charge,Midland,Michigan,USA,2008,,FIM,H.H. Dow High School,,CMPMI
916,2620,General Motors Battery Assembly/Ford Motor Company&Southgate Anderson High School,Titans,Southgate,Michigan,USA,2008,,FIM,Southgate Anderson High School,,CMPMI
919,2632,Nordson Corp./Boeing/Sliman's/Parker Aircraft Wheel & Brake & Marion L Steele High School,SteeleBots,Amherst,Ohio,USA,2008,,,Marion L Steele High School,,CMPMI
921,2635,LAM Research/Intel/Boeing/Mentor Graphics/DWFritz/WA FIRST Robotics/Really Big Video&Lakeridge High School&Lake Oswego Senior High School,Lake Monsters,Lake Oswego,Oregon,USA,2008,,PNW,Lakeridge High School & Lake Oswego Senior High School,,CMPTX
922,2637,"Kinecta/Boeing/John Deere/Raytheon Corporation/Astro Machine Company/Honda/JKSS, Inc./R.R. Donnelley/Marathon/Time Station/Velox CNC/M&K Metals/Walong Marketing, Inc/Hickory Tree School/Hashiro and Sheh CNC Services&Palos Verdes Peninsula High",Phantom Catz,Rolling Hills Estates,California,USA,2008,,,Palos Verdes Peninsula High,,CMPTX
923,2638,Gold Coast- Lake Success Rotary/Charles Schwab- Stuart Lempert/Google/Bloomberg/Great Neck Alert Fire Department/Great Neck South High School PTSA/Great Neck South High School/Judi Bosworth/GE Pickering Medical Supplies&Great Neck South High School,Rebel Robotics,Great Neck,New York,USA,2008,,,Great Neck South High School,,CMPMI
924,2640,PPG Industries/Williams Gas/The Hardwood Store of NC&Family/Community&Rockingham County Early College Hi,HOTBOTZ,Reidsville,North Carolina,USA,2008,,FNC,Rockingham County Early College Hi & Family/Community,,CMPTX
925,2641,Connolly Steele & Company/DIRECT TECHNOLOGY SOLUTIONS&Central Catholic High School,PCCR,Pittsburgh,Pennsylvania,USA,2008,,,Central Catholic High School,,CMPMI
926,2642,Pitt County Educational Foundation/Solidworks/Optimist Club/A Time For Science (Bray Hollow Foundation)/MaynePharma/Pfizer/Pitt County Development Commission/ECPC Pain Specialists/Suddenlink by Altice/Betsy Flanagan/The Lindbeck Family/Wayne and Eleanor Allen/Grady White Boats/Wayne and Susan Meads/Greenville Utilities/Helen McClung/Parker and Becky Overton/Dr. Elaine Cabinum-Foeller and Jeff Foeller/Ed and Shirley Robson/Caroline Doherty&Pitt County Schools,Pitt Pirates,Greenville,North Carolina,USA,2008,,FNC,Pitt County Schools,,CMPTX
927,2643,"Lockheed Martin/Boston Scientfic/Qualcomm/BAE Systems/Intuitive Surgical, Inc./Solid Works/Starbucks/Nob Hill/ARM&Santa Teresa High",Dark Matter,San Jose,California,USA,2008,,,Santa Teresa High,,CMPTX
928,2647,"The Boeing Company/Industrial Metal Supply/Copper State Nut and Bolt/Solidworks/The Goode Wright Gentles Agency/Ryan Mechanical, LLC./Support My Club/Fry's Food Stores/Q-rio/Alpha Creations Awards, LLC./Truss Fab Components &North High School",Cyborg Mustangs,Phoenix,Arizona,USA,2008,,,North High School,,CMPTX
929,2648,"Wrabacon, Inc/The Robotics Institute of Maine/TRC/BAE Systems/Maine State Credit Union & Messalonskee High School",Infinite Loop,Oakland,Maine,USA,2008,,NE,Messalonskee High School,,CMPMI
930,2654,&Roseau Secondary,Rams,Roseau,Minnesota,USA,2008,,,Roseau Secondary,,CMPMI
931,2655,"TE Connectivity & TE Foundation/Analog Devices, Inc./ABCO Automation/Qualcomm/Oxner & Permar PLLC/Inmar/Ralph Lauren Corporation/Tuggle Duggins PA/Honda Jet/Stegall & Clifford PLLC&Home School",The Flying Platypi,Greensboro,North Carolina,USA,2008,,FNC,Home School,,CMPTX
